"gene_id","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21"
"ENSG00000224986.2",8,4,0,4,0,0,6,0,0,0,1,2,3,0,0,0,0,0,6,0,2
"ENSG00000206700.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235105.1",2,5,2,2,2,0,2,6,2,4,23,7,0,6,6,2,0,5,0,4,1
"ENSG00000223175.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232514.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000186094.16",6,0,5,8,0,7,2,0,6,6,1,15,27,0,22,9,0,25,10,4,4
"ENSG00000162373.12",82,70,166,255,77,109,166,58,99,168,117,67,197,152,181,52,25,37,131,167,127
"ENSG00000229846.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230114.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225623.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237478.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000215887.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"ENSG00000279324.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233595.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000162374.16",8,2,4,2,2,0,2,0,0,4,2,0,10,4,7,0,4,2,4,2,4
"ENSG00000230828.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237337.1",0,0,2,0,0,2,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0
"ENSG00000233407.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234080.3",6,2,1,3,1,0,0,6,0,2,5,2,9,5,4,5,5,2,6,4,1
"ENSG00000229316.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225671.2",0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
"ENSG00000142700.11",0,2,2,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3
"ENSG00000185104.19",2988,2945,3359,2086,3951,2747,2163,6404,3433,1894,7268,3181,1935,4896,2687,3264,2500,4391,1481,3507,1021
"ENSG00000225767.1",2,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0
"ENSG00000207194.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230585.2",7,4,2,4,4,2,9,0,0,2,7,4,4,3,2,7,5,0,12,3,5
"ENSG00000237130.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000123080.10",506,246,652,539,167,548,577,300,520,586,595,464,1478,308,732,480,71,622,348,403,653
"ENSG00000265538.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000275816.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204006.8",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0
"ENSG00000200262.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213478.2",3,1,0,2,0,1,2,0,1,3,2,0,0,2,0,1,1,4,2,0,0
"ENSG00000203356.2",6,2,5,7,6,2,7,4,1,2,15,2,1,3,2,0,4,2,0,2,2
"ENSG00000123091.4",4615,6014,4662,4576,5644,3606,6991,6461,4305,5200,9485,3268,3375,5727,3687,4447,3404,5203,5599,5156,1744
"ENSG00000233406.5",7,5,5,10,4,2,2,9,5,4,18,4,13,3,4,8,12,6,6,6,1
"ENSG00000236434.2",1,0,0,2,0,0,1,0,3,2,0,1,3,2,1,1,0,0,4,1,0
"ENSG00000085831.15",2263,111,1113,1029,36,498,2080,138,1204,1115,296,606,1679,220,1124,3077,30,765,103,79,139
"ENSG00000261664.5",20,4,13,9,0,9,32,2,8,23,0,9,13,2,23,45,0,15,2,2,2
"ENSG00000085832.16",5493,3835,3128,5182,3687,2243,6613,4167,3559,4653,4848,2497,3754,5810,2552,4754,1831,3281,3227,3453,996
"ENSG00000232027.2",7,2,2,7,0,0,3,0,2,2,2,1,4,1,0,3,0,0,9,2,2
"ENSG00000206595.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000238140.1",2,2,4,3,0,2,2,0,2,2,2,1,0,5,6,4,2,4,3,0,4
"ENSG00000227070.1",13,7,3,14,8,0,5,10,3,5,21,0,6,9,2,4,1,0,6,9,0
"ENSG00000252032.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227742.1",1,0,0,2,0,0,0,0,0,0,6,1,1,3,0,1,0,0,0,0,0
"ENSG00000117859.18",8429,7337,3856,8099,9353,3189,8108,6078,3497,6683,5697,2749,5258,3759,2888,7022,1124,2936,3393,3127,1361
"ENSG00000236973.2",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"ENSG00000232846.1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,6,0,0
"ENSG00000212624.1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000078618.21",10671,14648,8640,7573,20623,6892,8359,30695,6806,6652,32064,8164,7504,32090,6392,12570,8283,8966,5539,13044,2118
"ENSG00000266993.3",72,76,26,74,81,24,82,70,16,71,43,13,72,51,14,51,3,15,48,24,13
"ENSG00000272175.1",3,12,0,6,7,3,0,7,1,10,6,1,3,4,0,2,1,0,6,3,1
"ENSG00000283899.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230604.2",2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0
"ENSG00000169213.6",16,0,0,11,4,2,9,0,2,4,0,7,9,0,0,14,2,0,16,0,13
"ENSG00000200839.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229032.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000264613.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000117862.11",3090,872,1381,3111,987,1111,3136,1045,1054,2523,1387,1074,2063,538,858,3810,865,1709,1950,469,568
"ENSG00000198841.3",446,193,205,431,159,183,377,192,202,401,203,231,280,85,189,355,220,446,149,52,77
"ENSG00000223390.1",5,0,0,0,0,2,1,1,0,0,2,0,3,0,2,3,0,0,0,0,2
"ENSG00000228369.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000134717.17",2633,2189,1340,1593,2711,1037,2142,2578,1252,1645,2703,1007,1667,2107,1053,3152,2850,2169,1086,1510,447
"ENSG00000157077.14",1676,2360,1233,1662,2398,962,2008,3025,1172,1886,4708,1098,947,2865,886,1895,1452,1620,966,1763,360
"ENSG00000241745.3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228407.2",11,6,2,8,4,1,6,6,1,14,9,0,9,1,4,2,3,2,8,1,6
"ENSG00000223429.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000224255.2",0,2,0,0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,2,0,0
"ENSG00000236004.2",0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237663.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213735.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,5
"ENSG00000154222.14",4878,2241,1462,4276,2983,1234,4705,3589,1213,4790,3730,1161,5217,2135,1272,5399,1301,1872,3250,1187,713
"ENSG00000272100.1",4,0,3,3,2,0,14,0,1,10,2,3,71,0,13,7,0,4,28,1,3
"ENSG00000224680.4",4,2,3,0,4,0,8,9,0,7,12,6,12,7,6,7,6,8,9,3,0
"ENSG00000085840.12",68,38,10,29,89,20,60,80,3,46,126,29,370,25,8,89,0,16,80,4,8
"ENSG00000134748.12",2910,793,1212,2746,1333,868,2857,1248,896,2653,1579,931,2148,698,964,2976,1459,1583,2349,738,731
"ENSG00000134744.13",2656,6784,1652,1836,12249,1424,2259,6756,1838,2040,9459,1392,2500,3057,1753,2243,2015,1604,1918,2630,632
"ENSG00000272371.1",0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000236290.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"ENSG00000116157.5",261,305,227,278,472,252,331,259,160,403,166,184,945,256,224,349,130,394,246,166,143
"ENSG00000182183.14",59,23,2,30,80,2,35,15,0,32,11,1,40,9,2,30,23,0,19,7,2
"ENSG00000162377.5",1249,1612,808,790,2519,639,1077,2195,915,958,3058,908,498,1052,560,1828,2553,1769,356,766,135
"ENSG00000233664.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000239640.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000162378.12",2369,6968,3160,1808,7304,2988,2525,8683,3772,1888,13246,3526,1849,11833,2816,1979,3061,5034,964,6680,670
"ENSG00000252018.1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000228929.1",9,19,27,14,21,8,12,20,5,3,25,4,16,25,6,11,10,20,25,29,6
"ENSG00000206627.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000203995.9",4,0,0,9,3,0,8,2,0,5,2,0,9,2,3,4,0,2,3,0,1
"ENSG00000242391.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000121310.16",2779,2212,4303,3935,1050,2979,3244,1106,2573,3132,1540,2562,3263,2547,3770,2103,690,2383,2315,3181,2023
"ENSG00000230953.2",17,14,21,13,10,16,33,3,27,20,3,5,17,23,21,27,4,6,6,19,1
"ENSG00000231866.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000116171.17",6041,3028,4946,4723,1704,4488,5323,2461,5233,4709,3614,4327,5561,3881,4596,5232,2149,5093,2971,4262,1065
"ENSG00000264834.1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000266188.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265815.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237279.2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236360.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000226147.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000174348.13",10771,851,1517,6348,1071,1128,6476,701,1382,6545,2474,681,6939,521,1787,2854,234,352,6027,1591,1738
"ENSG00000162383.11",264,33,54,357,59,56,288,32,44,175,74,18,283,47,102,112,11,17,176,306,81
"ENSG00000235563.1",3,0,7,8,6,0,3,2,0,12,5,0,14,0,0,4,0,0,14,0,9
"ENSG00000277397.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000157184.6",816,929,1636,808,410,1260,775,412,922,683,404,1154,943,532,1105,614,174,753,149,417,161
"ENSG00000236723.2",7,0,2,1,3,0,3,5,2,0,2,0,1,2,2,3,0,0,2,2,1
"ENSG00000162384.13",1597,1238,1607,2200,1484,1273,1742,1464,1187,2192,2191,1254,1821,1968,1667,1802,612,1560,1338,1750,804
"ENSG00000259818.1",2,2,4,4,0,1,3,1,0,5,0,0,2,8,0,0,0,0,7,2,0
"ENSG00000162385.10",1360,561,663,1201,633,525,1199,698,552,1123,759,498,893,333,499,1536,661,1074,1137,413,295
"ENSG00000226754.1",9,0,16,14,2,8,13,0,13,6,1,6,12,0,21,18,0,5,0,2,1
"ENSG00000157193.15",1194,74,137,487,47,191,337,100,105,608,293,141,831,54,157,2343,1272,572,329,65,34
"ENSG00000234578.1",2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0
"ENSG00000228838.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225030.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"ENSG00000232762.1",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"ENSG00000225675.2",3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0
"ENSG00000226938.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230138.1",8,1,2,8,1,3,0,0,0,6,2,4,13,0,2,5,0,0,4,0,0
"ENSG00000236253.7",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143006.7",0,2,1,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,2,2
"ENSG00000174332.5",14,4,11,10,9,2,20,5,2,15,16,2,4,8,14,8,6,19,11,9,12
"ENSG00000239007.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000058804.11",882,367,524,651,738,496,915,724,361,792,898,405,886,386,275,1193,530,1006,337,303,202
"ENSG00000201003.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000229687.2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000058799.14",1451,969,970,1598,897,577,1381,1373,492,1137,1406,806,1319,580,498,1743,1082,995,676,436,260
"ENSG00000211452.10",8,1,4,6,3,3,13,5,2,12,0,2,15,1,3,10,0,0,23,5,5
"ENSG00000081870.11",656,163,346,616,126,283,601,140,252,595,189,266,959,85,290,494,51,218,530,135,196
"ENSG00000116212.14",1216,682,707,1129,828,691,1072,722,551,846,947,583,1339,536,629,1053,427,1171,1427,503,383
"ENSG00000219102.3",14,2,3,4,6,5,6,0,0,7,4,2,5,0,0,8,4,2,16,1,4
"ENSG00000203985.10",0,2,0,130,0,0,10,0,0,20,0,0,6,0,0,25,0,0,158,0,0
"ENSG00000116209.11",11717,5128,9462,14280,5791,7901,16086,5746,8294,11529,8026,7989,8830,4454,7302,10604,2995,8748,8550,4646,2820
"ENSG00000280378.1",47,17,52,46,14,5,34,7,15,40,9,10,95,7,62,35,0,8,48,14,27
"ENSG00000116205.12",695,657,536,700,569,328,709,770,365,517,770,234,854,475,463,764,164,560,136,408,207
"ENSG00000283749.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225183.1",1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0
"ENSG00000157211.11",9,0,1,5,0,1,4,2,0,5,0,2,5,2,0,2,0,2,6,0,4
"ENSG00000280425.2",10,2,3,11,0,1,4,0,0,6,0,0,6,0,1,1,0,0,9,0,0
"ENSG00000215883.10",592,168,318,505,127,203,641,260,367,499,158,184,689,396,376,602,42,239,202,302,110
"ENSG00000116221.15",2822,3232,3890,2279,2443,3490,2157,3421,3562,1820,4907,3108,3219,3936,3423,3397,2339,4597,1069,3718,1154
"ENSG00000157216.15",2186,1001,3895,5646,1158,2122,3988,1015,2880,3560,2457,2377,2624,1559,3264,1838,2607,4646,2988,1971,1111
"ENSG00000198711.5",103,33,114,97,40,61,94,28,44,95,44,50,94,38,49,46,29,74,77,63,21
"ENSG00000225632.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232245.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235741.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237173.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227453.1",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ENSG00000162390.17",312,76,3629,175,41,1340,199,167,3132,198,136,2602,620,235,3749,233,52,1262,128,277,433
"ENSG00000162391.11",10,2,153,1,0,86,1,2,64,5,3,88,8,2,81,5,0,17,4,4,29
"ENSG00000230728.1",2,0,2,0,0,0,0,0,6,0,0,0,1,0,2,0,0,0,1,0,9
"ENSG00000184313.19",209,112,1145,347,126,1536,202,148,660,304,261,1047,280,521,1855,154,101,476,449,406,916
"ENSG00000243725.6",1443,1978,1211,1544,1935,1189,1217,2628,971,1178,2468,986,1189,1666,1239,1845,2323,2299,964,1272,1359
"ENSG00000162396.5",234,266,275,260,179,176,208,215,238,120,197,244,163,103,223,291,176,403,36,112,74
"ENSG00000006555.10",424,7,51,550,2,11,503,11,46,445,30,30,434,2,21,454,6,6,109,1,9
"ENSG00000237453.1",1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"ENSG00000162398.11",10,8,0,6,4,0,14,2,0,9,4,0,9,0,0,5,0,0,2,1,0
"ENSG00000116133.11",53391,28227,2301,34993,33154,2349,46101,9425,451,29500,51137,1267,34049,4006,741,57405,1776,2705,5151,6171,725
"ENSG00000242396.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233203.6",0,2,0,8,0,2,5,0,0,0,0,0,17,0,0,5,0,3,3,0,2
"ENSG00000143001.4",12,4,2,21,0,0,29,4,0,15,0,0,39,4,4,24,14,2,4,0,3
"ENSG00000162399.6",4,0,0,7,0,2,9,0,1,0,0,0,2,0,0,11,1,0,0,0,0
"ENSG00000169174.10",4625,0,8,2034,6,8,2058,4,1,1359,0,3,4129,2,2,2703,0,2,130,0,6
"ENSG00000162402.13",5385,6790,3811,4719,13529,3397,5662,14543,4779,4708,27755,3985,3888,13605,4002,5570,3797,5643,3110,9772,1407
"ENSG00000231090.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231095.1",0,0,0,0,0,0,2,1,0,0,6,2,1,3,0,0,0,2,0,1,0
"ENSG00000265822.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231900.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232198.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000199831.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000252162.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272051.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234810.2",2,12,1,1,2,3,3,3,2,0,4,0,6,9,2,0,0,0,3,3,0
"ENSG00000230250.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227104.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233079.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235612.1",0,0,0,0,0,0,2,2,0,0,1,2,0,0,1,2,0,0,0,3,1
"ENSG00000229871.1",6,1,2,1,2,2,9,0,4,9,0,0,3,2,0,2,0,2,8,3,6
"ENSG00000260971.3",19,20,7,9,6,11,13,37,7,18,39,8,17,41,9,17,23,15,46,86,13
"ENSG00000223956.2",0,0,1,6,1,0,4,1,0,12,2,1,14,0,0,4,0,1,5,0,0
"ENSG00000162407.8",11320,3761,9191,8389,5121,7199,8417,4733,7370,10674,8364,7493,5167,2779,5049,12756,2034,11650,22060,2915,3388
"ENSG00000236776.1",3,0,0,0,6,2,0,1,0,4,0,0,6,0,0,0,0,1,34,2,0
"ENSG00000224980.1",0,0,2,1,0,2,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0
"ENSG00000225475.1",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
"ENSG00000162409.10",299,3544,7162,376,3313,4998,289,5774,8200,359,4268,5256,303,13264,6668,136,1413,5060,607,7315,847
"ENSG00000187889.12",160,212,893,220,389,359,189,230,730,150,53,423,64,1764,1444,53,26,381,92,133,167
"ENSG00000229913.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ENSG00000157131.10",4,0,0,6,0,0,71,0,0,28,0,0,2,0,0,52,0,0,9,0,0
"ENSG00000021852.12",237,1,0,131,0,2,29,0,2,60,0,0,6,0,0,57,0,0,130,0,0
"ENSG00000236341.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0
"ENSG00000173406.15",73,17,221,51,9,40,43,4,39,10,10,80,96,8,34,15,10,752,68,11,127
"ENSG00000227935.1",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236888.1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1
"ENSG00000226759.7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000229887.4",2,4,1,2,1,2,1,4,1,2,4,1,4,3,0,4,0,2,0,1,0
"ENSG00000223416.3",0,0,0,3,0,0,2,0,0,1,0,1,2,0,1,2,0,2,0,0,2
"ENSG00000235038.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"ENSG00000230546.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233216.1",1,0,0,0,0,2,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0
"ENSG00000162600.11",966,415,757,538,431,580,809,760,1094,448,472,486,573,427,826,964,152,477,189,499,156
"ENSG00000270209.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"ENSG00000264128.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000184292.6",9539,21,35,7910,38,40,11716,64,22,9283,99,4,4898,22,17,5698,10,16,4513,39,49
"ENSG00000185839.3",16,5,11,5,10,4,11,12,3,6,4,8,13,3,11,8,5,19,12,4,3
"ENSG00000162601.9",5405,1990,2504,4212,2568,2482,4920,2131,1549,4765,1872,1592,4232,2014,1997,4310,2289,2539,2884,1886,907
"ENSG00000283445.1",42,2,2,25,5,3,31,4,0,115,1,0,45,1,0,10,3,6,56,15,0
"ENSG00000177606.6",39544,9696,7940,13083,6776,5422,23724,5271,8180,9264,8829,4212,13764,12930,9284,11977,3798,6959,10106,5229,46161
"ENSG00000234807.5",2,1,2,6,6,1,4,3,6,5,4,2,5,0,2,2,0,3,2,4,0
"ENSG00000272226.1",3,0,5,3,0,1,0,5,0,6,0,0,5,2,2,9,0,1,2,0,0
"ENSG00000231740.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232453.6",40,28,55,63,18,52,66,10,51,73,30,53,48,30,61,34,4,33,24,34,11
"ENSG00000237352.3",13,14,57,12,26,7,14,18,3,24,39,12,27,234,8,16,2,6,11,66,4
"ENSG00000228121.1",3,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"ENSG00000241042.1",2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"ENSG00000235215.2",1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,5,0
"ENSG00000224609.6",0,15,0,0,48,0,0,11,0,1,16,0,0,217,0,4,6,0,0,91,0
"ENSG00000270457.1",1,8,4,4,8,7,3,3,5,2,6,6,2,27,15,1,7,0,0,3,0
"ENSG00000172456.17",764,676,703,668,2118,451,524,532,317,499,1568,399,691,1864,763,615,386,454,364,1672,213
"ENSG00000266150.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226883.1",3,2,5,0,6,0,3,1,0,7,0,0,12,4,1,4,0,0,1,9,0
"ENSG00000134709.10",1238,11,329,485,92,178,889,18,262,654,22,184,754,81,321,1151,8,675,185,24,30
"ENSG00000134716.9",111,195,2727,66,52,2768,66,136,5101,64,237,2372,125,1240,3872,175,120,7675,22,1115,2450
"ENSG00000265535.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000162598.13",28,5,0,8,0,0,18,0,2,20,2,2,5,2,0,8,0,1,97,0,0
"ENSG00000229332.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000238242.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226476.3",7,1,0,2,4,0,0,0,2,8,0,2,8,29,4,2,0,0,27,16,5
"ENSG00000231252.2",12,2,0,7,0,0,0,0,0,2,0,2,1,26,10,0,0,0,22,2,0
"ENSG00000162599.15",3129,1037,4051,2729,2099,2596,3528,2166,2679,2591,2383,2621,2124,1796,2425,1681,376,2783,2278,1687,1631
"ENSG00000237928.5",11,0,3,0,2,8,4,0,6,3,0,0,10,2,6,1,0,7,7,13,4
"ENSG00000270742.1",7,2,2,1,0,2,3,0,0,1,0,5,3,3,2,4,1,0,1,2,2
"ENSG00000237853.6",0,0,4,2,0,5,2,0,2,0,0,8,1,0,2,0,0,2,0,0,3
"ENSG00000223920.2",0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,2
"ENSG00000162604.12",1692,779,1039,1723,948,982,2004,921,965,1495,940,814,1298,771,839,1434,554,1660,1165,579,312
"ENSG00000271200.1",11,3,10,24,5,7,11,6,14,2,2,5,14,3,10,6,1,6,5,9,2
"ENSG00000132849.19",2776,2401,5698,1958,1126,6138,2907,1527,9606,1732,2116,3733,2663,4686,10776,2406,718,2355,1114,1922,703
"ENSG00000200575.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000212360.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236646.1",0,0,0,1,2,1,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0
"ENSG00000242860.3",2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
"ENSG00000263908.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234204.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234088.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000240563.1",39,4,0,123,0,8,123,0,2,123,0,0,149,11,53,46,0,0,45,4,0
"ENSG00000237227.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
